person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
33,RENT,3.0,MEDICAL,B,12000,11.99,0,0.17,N,5,11.184435286790631
32,RENT,5.0,VENTURE,B,12000,10.62,0,0.17,N,5,11.184435286790631
28,MORTGAGE,6.0,VENTURE,A,9075,7.49,0,0.11,N,10,11.350418300109132
29,MORTGAGE,13.0,MEDICAL,E,3600,17.99,1,0.05,N,9,11.035711906538346
34,RENT,5.0,DEBTCONSOLIDATION,D,12000,14.3,1,0.18,N,6,11.097425172408931
35,MORTGAGE,2.0,EDUCATION,B,8400,11.99,0,0.1,N,9,11.350418300109132
32,MORTGAGE,3.0,VENTURE,E,8000,18.79,0,0.09,Y,5,11.350418300109132
30,MORTGAGE,14.0,MEDICAL,A,6000,5.42,0,0.07,N,8,11.350418300109132
28,RENT,1.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.17,N,6,11.19135563385109
27,MORTGAGE,11.0,PERSONAL,A,10000,7.49,0,0.12,N,8,11.350418300109132
34,MORTGAGE,6.0,PERSONAL,D,7500,15.99,1,0.1,Y,5,11.19822841866684
31,MORTGAGE,9.0,VENTURE,D,16000,10.99,0,0.19,Y,10,11.350418300109132
34,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6500,9.63,0,0.08,N,7,11.350418300109132
28,RENT,2.0,PERSONAL,A,12000,8.9,0,0.16,N,10,11.200964361058276
27,RENT,4.0,HOMEIMPROVEMENT,E,12000,14.18,0,0.16,N,7,11.207228765796126
27,RENT,2.0,VENTURE,B,12000,12.18,0,0.16,N,6,11.211833885608513
27,RENT,2.0,EDUCATION,A,3000,7.4,0,0.07,N,9,10.596659732783579
27,RENT,4.0,MEDICAL,C,3000,13.48,0,0.07,Y,5,10.616461869895815
28,MORTGAGE,1.0,MEDICAL,A,5000,6.92,0,0.06,N,8,11.350418300109132
30,MORTGAGE,0.0,HOMEIMPROVEMENT,C,18000,13.06,0,0.21,N,5,11.350418300109132
28,RENT,0.0,VENTURE,B,3000,11.11,0,0.07,N,6,10.62135173563291
31,RENT,1.0,VENTURE,D,3000,14.74,1,0.09,Y,9,10.463131911491967
32,RENT,17.0,MEDICAL,C,3000,10.99,0,0.07,Y,7,10.62135173563291
35,MORTGAGE,0.0,PERSONAL,B,12000,10.0,0,0.14,N,5,11.350418300109132
28,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,9.62,0,0.24,N,5,11.350418300109132
29,RENT,5.0,MEDICAL,B,3000,12.69,0,0.07,N,5,10.645448706505872
31,MORTGAGE,15.0,PERSONAL,A,4500,6.54,0,0.05,N,6,11.350418300109132
32,RENT,4.0,MEDICAL,A,3000,7.49,0,0.07,N,10,10.645448706505872
29,MORTGAGE,12.0,PERSONAL,B,25000,9.25,0,0.29,N,10,11.350418300109132
27,RENT,4.0,HOMEIMPROVEMENT,D,3000,15.62,1,0.08,N,7,10.491301994830229
35,RENT,2.0,PERSONAL,D,3000,10.99,1,0.08,N,10,10.491301994830229
29,MORTGAGE,9.0,VENTURE,B,20000,10.38,0,0.24,N,9,11.350418300109132
27,OWN,6.0,VENTURE,A,20000,7.88,0,0.24,N,6,11.350418300109132
33,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5000,13.61,0,0.06,Y,7,11.350418300109132
27,OWN,2.0,VENTURE,C,10000,13.23,0,0.12,N,7,11.350418300109132
27,OWN,1.0,VENTURE,D,16750,15.33,0,0.45,Y,10,10.518700218288165
28,RENT,4.0,MEDICAL,B,3000,10.25,0,0.07,N,10,10.645448706505872
27,RENT,2.0,EDUCATION,A,3000,8.94,0,0.07,N,5,10.645448706505872
27,RENT,1.0,VENTURE,B,3000,11.83,0,0.07,N,5,10.645448706505872
27,RENT,6.0,DEBTCONSOLIDATION,C,3000,10.99,0,0.07,Y,7,10.645448706505872
27,MORTGAGE,8.0,VENTURE,B,7500,10.99,0,0.09,N,10,11.350418300109132
33,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,7.14,0,0.09,N,8,11.350418300109132
33,MORTGAGE,17.0,MEDICAL,D,20000,10.99,1,0.27,Y,8,11.035711906538346
27,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,11.36,0,0.06,N,9,11.350418300109132
31,MORTGAGE,4.0,HOMEIMPROVEMENT,F,16000,19.41,1,0.22,Y,6,11.19822841866684
32,MORTGAGE,7.0,PERSONAL,C,4750,13.11,1,0.07,Y,9,11.19822841866684
29,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.88,0,0.12,N,10,11.350418300109132
28,RENT,4.0,EDUCATION,A,3000,7.68,0,0.07,N,6,10.668885624799978
32,MORTGAGE,16.0,PERSONAL,A,10000,7.74,0,0.12,N,8,11.350418300109132
28,MORTGAGE,12.0,MEDICAL,B,18000,12.53,0,0.21,N,10,11.350418300109132
28,RENT,0.0,EDUCATION,A,12000,6.03,0,0.16,N,6,11.225256725762893
28,OWN,2.0,MEDICAL,D,7800,15.58,0,0.21,Y,9,10.516752429223827
31,MORTGAGE,9.0,DEBTCONSOLIDATION,E,18000,17.39,1,0.25,Y,10,11.19822841866684
27,RENT,3.0,VENTURE,B,12000,11.49,0,0.16,N,5,11.225256725762893
27,OWN,10.0,VENTURE,C,19000,13.92,0,0.22,N,5,11.350418300109132
34,RENT,2.0,VENTURE,A,12000,7.29,0,0.16,N,8,11.225256725762893
28,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.08,N,5,11.350418300109132
28,RENT,1.0,VENTURE,D,12000,14.46,1,0.17,N,9,11.141876276228
27,MORTGAGE,7.0,EDUCATION,C,10400,13.16,0,0.12,Y,6,11.350418300109132
33,RENT,0.0,MEDICAL,A,12000,7.88,0,0.16,N,10,11.225256725762893
27,RENT,6.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.16,N,10,11.225256725762893
30,MORTGAGE,2.0,EDUCATION,C,25000,12.84,0,0.29,Y,8,11.350418300109132
35,RENT,1.0,EDUCATION,B,12000,11.26,1,0.17,N,5,11.141876276228
28,RENT,1.0,HOMEIMPROVEMENT,A,12000,9.63,0,0.16,N,7,11.225256725762893
31,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10400,9.32,0,0.12,N,10,11.350418300109132
35,MORTGAGE,0.0,EDUCATION,B,20000,12.21,0,0.24,N,10,11.350418300109132
31,OTHER,4.0,HOMEIMPROVEMENT,B,16000,11.89,0,0.19,N,10,11.350418300109132
29,MORTGAGE,0.0,VENTURE,E,10000,16.63,0,0.12,N,8,11.350418300109132
34,MORTGAGE,19.0,EDUCATION,D,8500,14.42,0,0.1,Y,8,11.350418300109132
30,RENT,3.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.16,N,10,11.23850177707664
29,RENT,9.0,EDUCATION,A,12000,10.99,0,0.16,N,9,11.247187516023597
28,RENT,5.0,VENTURE,B,12000,10.62,0,0.15,N,10,11.264476926102367
29,MORTGAGE,6.0,EDUCATION,D,21000,13.36,1,0.29,Y,7,11.19822841866684
28,OWN,3.0,PERSONAL,B,7000,11.11,0,0.19,N,9,10.502351525774941
30,RENT,7.0,VENTURE,A,12000,8.9,0,0.15,N,10,11.289794413577894
32,MORTGAGE,1.0,HOMEIMPROVEMENT,C,7500,10.78,0,0.09,N,10,11.350418300109132
28,MORTGAGE,12.0,EDUCATION,A,8000,7.51,0,0.09,N,8,11.35159406537374
27,RENT,3.0,EDUCATION,D,12000,17.58,0,0.15,N,7,11.289794413577894
29,MORTGAGE,5.0,MEDICAL,C,8900,10.99,0,0.1,Y,6,11.352768449837729
31,OWN,15.0,PERSONAL,B,6000,10.0,0,0.07,N,9,11.353050097006104
32,RENT,3.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.15,N,10,11.289794413577894
31,RENT,15.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.15,N,5,11.289794413577894
29,MORTGAGE,3.0,EDUCATION,A,9500,10.99,0,0.11,N,9,11.356283350762888
30,MORTGAGE,4.0,PERSONAL,A,14000,7.66,0,0.16,N,8,11.357849357066469
27,MORTGAGE,11.0,DEBTCONSOLIDATION,E,10000,17.93,1,0.14,Y,6,11.207500243041213
34,OWN,11.0,VENTURE,A,5000,7.4,0,0.06,N,6,11.359785940419789
27,RENT,3.0,MEDICAL,D,12000,15.95,1,0.16,N,9,11.049317340813348
32,MORTGAGE,16.0,EDUCATION,B,13650,12.42,1,0.18,N,10,11.211833885608513
29,MORTGAGE,5.0,PERSONAL,C,14000,14.27,0,0.16,N,9,11.362114203075018
30,OWN,6.0,MEDICAL,B,10000,12.69,0,0.28,N,10,10.491301994830229
32,MORTGAGE,4.0,MEDICAL,B,10800,12.42,0,0.13,N,7,11.362114203075018
32,MORTGAGE,4.0,MEDICAL,A,8400,6.62,0,0.1,N,8,11.362114203075018
35,OWN,5.0,MEDICAL,B,18000,10.99,0,0.21,N,6,11.362114203075018
31,RENT,0.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.15,N,10,11.294781892900653
28,MORTGAGE,12.0,PERSONAL,A,15600,5.99,0,0.18,N,7,11.362114203075018
33,MORTGAGE,5.0,VENTURE,D,15000,16.49,0,0.17,Y,9,11.362114203075018
27,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4500,10.37,0,0.05,N,6,11.362114203075018
29,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8400,10.99,0,0.1,N,10,11.362114203075018
27,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.71,0,0.15,N,6,11.304596631794032
35,MORTGAGE,19.0,MEDICAL,A,20000,6.54,0,0.23,N,10,11.362114203075018
28,MORTGAGE,6.0,PERSONAL,C,2650,13.23,0,0.03,Y,5,11.362114203075018
28,MORTGAGE,12.0,EDUCATION,B,15000,10.62,0,0.17,N,10,11.362114203075018
31,RENT,2.0,PERSONAL,B,12000,12.42,0,0.14,N,7,11.326607934898927
30,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.12,N,10,11.362114203075018
27,MORTGAGE,3.0,PERSONAL,B,25000,11.46,1,0.34,N,5,11.211833885608513
28,RENT,1.0,PERSONAL,B,12000,11.71,0,0.14,N,8,11.338583982516495
31,OWN,8.0,VENTURE,B,2000,10.74,0,0.02,N,6,11.362160713080492
28,MORTGAGE,12.0,VENTURE,B,3000,9.99,0,0.03,N,5,11.362160713080492
32,MORTGAGE,16.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.09,N,5,11.362160713080492
27,MORTGAGE,8.0,HOMEIMPROVEMENT,D,16000,14.42,0,0.19,N,6,11.362160713080492
29,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,16.82,0,0.29,N,9,11.362439727695692
34,MORTGAGE,5.0,VENTURE,A,18000,6.99,0,0.21,N,5,11.363276304750233
28,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.07,N,10,11.36564281282079
27,MORTGAGE,7.0,PERSONAL,A,2250,10.99,0,0.03,N,6,11.366742954792146
32,MORTGAGE,16.0,MEDICAL,A,8000,6.03,0,0.09,N,10,11.366754528799243
28,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.06,N,8,11.366754528799243
27,RENT,7.0,VENTURE,C,12000,13.16,0,0.14,Y,5,11.338583982516495
30,RENT,4.0,PERSONAL,B,12000,8.88,0,0.14,N,7,11.342149006315793
29,MORTGAGE,12.0,PERSONAL,C,8000,12.99,0,0.09,N,8,11.366754528799243
27,RENT,2.0,PERSONAL,B,12000,9.91,0,0.14,N,7,11.350418300109132
28,MORTGAGE,0.0,EDUCATION,D,16000,14.09,0,0.19,Y,6,11.366754528799243
28,MORTGAGE,0.0,EDUCATION,A,5000,5.79,0,0.06,N,5,11.366754528799243
27,MORTGAGE,11.0,DEBTCONSOLIDATION,D,10000,16.0,1,0.13,Y,6,11.217224661591072
31,RENT,5.0,PERSONAL,C,12000,15.27,0,0.14,N,8,11.350418300109132
31,OWN,0.0,VENTURE,C,25000,13.57,0,0.29,N,9,11.367911253546788
27,MORTGAGE,3.0,HOMEIMPROVEMENT,A,14825,10.99,0,0.17,N,9,11.369355280437118
27,MORTGAGE,7.0,HOMEIMPROVEMENT,B,5000,11.49,1,0.07,N,6,11.221248757912162
30,MORTGAGE,6.0,MEDICAL,A,8500,6.62,0,0.1,N,10,11.370289897687107
32,MORTGAGE,6.0,HOMEIMPROVEMENT,A,2800,7.88,0,0.03,N,9,11.371373421319406
30,RENT,2.0,HOMEIMPROVEMENT,C,12000,10.99,0,0.14,N,6,11.350418300109132
27,MORTGAGE,5.0,VENTURE,B,8000,10.59,0,0.09,N,10,11.372237093592211
27,MORTGAGE,11.0,EDUCATION,B,12000,9.91,1,0.16,N,10,11.225256725762893
28,MORTGAGE,11.0,PERSONAL,A,3000,7.9,1,0.04,N,8,11.225256725762893
30,RENT,4.0,VENTURE,C,12000,14.26,1,0.16,Y,5,11.19822841866684
29,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.17,N,5,11.373674891823535
27,RENT,4.0,EDUCATION,A,12000,7.51,0,0.14,N,8,11.362114203075018
32,RENT,6.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.14,N,9,11.367865010237608
33,MORTGAGE,17.0,VENTURE,E,9000,17.93,0,0.1,Y,7,11.373674891823535
28,OWN,0.0,EDUCATION,C,2350,12.99,0,0.07,Y,5,10.491301994830229
30,OWN,14.0,HOMEIMPROVEMENT,C,4000,13.49,0,0.11,N,10,10.491301994830229
33,MORTGAGE,1.0,EDUCATION,D,5000,14.96,0,0.06,Y,9,11.373674891823535
29,RENT,6.0,EDUCATION,C,12000,12.53,0,0.14,N,5,11.385103457032141
31,OWN,15.0,VENTURE,A,5000,6.99,0,0.14,N,9,10.491301994830229
28,RENT,9.0,EDUCATION,D,12000,16.29,0,0.14,N,6,11.389242559257651
31,OWN,7.0,HOMEIMPROVEMENT,C,15000,13.11,0,0.17,Y,8,11.373674891823535
27,MORTGAGE,11.0,VENTURE,C,21125,13.92,0,0.24,N,5,11.373674891823535
32,MORTGAGE,8.0,MEDICAL,B,24800,12.53,0,0.29,N,5,11.373674891823535
29,MORTGAGE,6.0,VENTURE,A,4800,8.94,0,0.06,N,5,11.373674891823535
32,OWN,3.0,EDUCATION,B,5000,10.0,0,0.14,N,6,10.491301994830229
27,MORTGAGE,2.0,VENTURE,A,7200,9.63,0,0.08,N,6,11.373674891823535
30,OWN,5.0,VENTURE,A,4800,10.99,0,0.13,N,6,10.491301994830229
29,RENT,3.0,PERSONAL,A,12000,7.29,0,0.13,N,5,11.39640288460621
32,RENT,0.0,MEDICAL,A,12000,8.94,0,0.13,N,6,11.39640288460621
28,RENT,12.0,MEDICAL,C,12000,14.65,0,0.13,N,7,11.407576060361786
30,MORTGAGE,9.0,HOMEIMPROVEMENT,C,14000,13.79,1,0.19,N,8,11.225256725762893
33,RENT,0.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.13,N,6,11.407576060361786
33,MORTGAGE,10.0,PERSONAL,A,2850,7.51,0,0.03,N,7,11.375053235961534
29,MORTGAGE,7.0,MEDICAL,A,10000,9.32,0,0.11,N,8,11.37601694770277
34,MORTGAGE,11.0,PERSONAL,B,12000,11.11,0,0.14,N,5,11.377804237799664
27,MORTGAGE,4.0,HOMEIMPROVEMENT,B,7000,10.36,0,0.08,N,6,11.377804237799664
29,RENT,4.0,VENTURE,B,12000,10.74,0,0.13,N,10,11.407576060361786
31,MORTGAGE,14.0,MEDICAL,A,12650,8.9,0,0.14,N,10,11.379451213570258
28,MORTGAGE,2.0,PERSONAL,D,12000,15.21,0,0.14,Y,10,11.379451213570258
30,OWN,15.0,MEDICAL,A,4700,10.99,0,0.05,N,7,11.380319358422197
28,OWN,12.0,VENTURE,C,12000,12.99,0,0.14,N,6,11.38054769238444
34,MORTGAGE,15.0,EDUCATION,A,15000,8.49,0,0.17,N,6,11.38054769238444
29,MORTGAGE,4.0,PERSONAL,B,12000,11.49,0,0.14,N,8,11.38054769238444
35,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.13,N,6,11.407576060361786
32,RENT,2.0,MEDICAL,B,12000,10.62,0,0.13,N,5,11.407576060361786
33,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2800,7.14,0,0.03,N,9,11.383909576380717
28,MORTGAGE,12.0,PERSONAL,B,24000,10.75,0,0.27,N,7,11.384535120197711
27,MORTGAGE,5.0,DEBTCONSOLIDATION,C,20000,12.84,0,0.23,Y,10,11.384967085647192
31,MORTGAGE,11.0,VENTURE,D,14000,17.58,0,0.16,N,7,11.385103457032141
31,MORTGAGE,9.0,EDUCATION,C,12000,15.96,1,0.16,N,5,11.23850177707664
27,MORTGAGE,4.0,VENTURE,B,14000,12.42,0,0.16,N,10,11.385103457032141
35,MORTGAGE,18.0,MEDICAL,B,9800,12.69,0,0.11,N,10,11.385103457032141
30,RENT,3.0,MEDICAL,C,12000,12.29,0,0.13,N,5,11.407576060361786
29,RENT,13.0,MEDICAL,A,12000,7.14,0,0.13,N,8,11.412497210135735
34,RENT,5.0,MEDICAL,A,12000,6.92,0,0.13,N,7,11.420821140914589
27,MORTGAGE,8.0,PERSONAL,B,14400,11.71,0,0.16,N,6,11.385103457032141
30,MORTGAGE,8.0,MEDICAL,D,8000,15.99,1,0.11,Y,6,11.075985169527042
27,RENT,11.0,HOMEIMPROVEMENT,A,12000,8.9,0,0.13,N,8,11.440365524765756
35,RENT,0.0,EDUCATION,B,12000,9.99,0,0.13,N,5,11.440365524765756
31,RENT,5.0,VENTURE,D,12000,14.91,0,0.13,Y,8,11.452548937375877
29,MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,10.99,1,0.26,Y,8,11.23850177707664
29,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.85,0,0.17,Y,6,11.385103457032141
27,OWN,11.0,HOMEIMPROVEMENT,C,3500,13.57,0,0.04,Y,8,11.385103457032141
28,MORTGAGE,12.0,HOMEIMPROVEMENT,A,5000,8.94,1,0.07,N,5,11.23850177707664
31,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.75,0,0.13,N,5,11.461684800776633
27,RENT,1.0,EDUCATION,B,12000,11.11,0,0.13,N,6,11.466891997618188
31,MORTGAGE,5.0,PERSONAL,C,5000,12.41,1,0.07,Y,9,11.23850177707664
31,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7000,9.2,0,0.08,N,10,11.385103457032141
30,RENT,11.0,EDUCATION,C,12000,13.23,0,0.13,N,10,11.472113887062386
29,MORTGAGE,6.0,DEBTCONSOLIDATION,B,21600,12.42,0,0.25,N,8,11.385728254703228
31,RENT,15.0,DEBTCONSOLIDATION,C,12000,14.26,0,0.12,Y,10,11.502885230075814
28,RENT,6.0,VENTURE,C,12000,13.61,0,0.12,Y,9,11.51289546452022
32,MORTGAGE,5.0,MEDICAL,C,2700,14.27,0,0.03,N,10,11.390769130367211
31,MORTGAGE,16.0,EDUCATION,A,9000,7.29,0,0.1,N,8,11.391446859098352
35,RENT,3.0,PERSONAL,A,12000,7.88,0,0.12,N,6,11.51293546492023
30,MORTGAGE,14.0,EDUCATION,A,7000,6.62,0,0.08,N,6,11.394153190178114
31,MORTGAGE,15.0,EDUCATION,B,14000,10.65,0,0.16,N,10,11.39640288460621
30,MORTGAGE,14.0,VENTURE,A,4000,6.03,0,0.04,N,6,11.39640288460621
27,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.11,N,7,11.39640288460621
30,RENT,13.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.12,N,9,11.51293546492023
30,MORTGAGE,3.0,PERSONAL,B,10800,11.99,0,0.12,N,8,11.39640288460621
28,MORTGAGE,5.0,MEDICAL,D,15000,16.89,1,0.19,N,9,11.089057050060134
30,RENT,11.0,MEDICAL,D,12000,17.27,1,0.13,N,10,11.245059091624615
27,OWN,10.0,VENTURE,A,3000,6.76,0,0.03,N,6,11.39640288460621
32,MORTGAGE,14.0,DEBTCONSOLIDATION,B,23000,11.49,1,0.3,N,6,11.251573687764477
34,MORTGAGE,17.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.11,N,7,11.39640288460621
34,MORTGAGE,18.0,EDUCATION,B,15000,11.14,1,0.19,N,6,11.251573687764477
27,MORTGAGE,0.0,EDUCATION,E,15000,17.74,1,0.19,Y,6,11.251573687764477
27,MORTGAGE,11.0,EDUCATION,D,2800,14.96,0,0.03,Y,10,11.39640288460621
33,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.11,N,5,11.608244735642321
31,MORTGAGE,8.0,PERSONAL,D,12250,15.05,0,0.14,N,8,11.39640288460621
27,MORTGAGE,4.0,PERSONAL,A,10000,7.51,0,0.11,N,9,11.396447826911533
30,RENT,8.0,HOMEIMPROVEMENT,B,12000,12.18,0,0.11,N,7,11.608244735642321
29,MORTGAGE,2.0,EDUCATION,D,4800,14.11,0,0.05,Y,8,11.396447826911533
30,RENT,1.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.11,N,6,11.626227364204203
32,OWN,0.0,MEDICAL,C,4900,13.22,0,0.14,N,10,10.491301994830229
32,MORTGAGE,0.0,DEBTCONSOLIDATION,F,10000,18.43,1,0.13,N,6,11.256754979390998
29,OWN,13.0,MEDICAL,C,8000,13.23,0,0.09,N,10,11.40222851361153
28,MORTGAGE,4.0,VENTURE,A,4800,5.42,0,0.05,N,8,11.403144080545365
32,RENT,11.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.1,N,9,11.695255355062795
29,MORTGAGE,13.0,EDUCATION,C,6000,13.98,0,0.07,Y,5,11.405896892211706
30,MORTGAGE,5.0,VENTURE,C,20000,10.99,0,0.22,Y,9,11.40646434386837
35,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.1,N,7,11.695255355062795
34,RENT,4.0,PERSONAL,B,12000,11.49,0,0.1,N,6,11.695255355062795
29,RENT,1.0,EDUCATION,D,12000,10.99,1,0.11,N,9,11.58989576532275
27,RENT,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.1,N,5,11.695255355062795
29,MORTGAGE,14.0,EDUCATION,B,10000,10.65,0,0.11,N,6,11.407576060361786
33,RENT,5.0,MEDICAL,B,12000,11.83,0,0.1,N,7,11.719947764402807
32,RENT,5.0,HOMEIMPROVEMENT,D,12000,16.29,1,0.11,N,5,11.635151947212842
33,RENT,3.0,MEDICAL,E,12000,15.68,1,0.11,N,6,11.472665812306149
27,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.42,0,0.22,N,10,11.407576060361786
28,MORTGAGE,13.0,HOMEIMPROVEMENT,A,1800,7.51,0,0.02,N,5,11.407576060361786
32,RENT,0.0,PERSONAL,E,12000,17.93,1,0.1,Y,10,11.669937760751914
31,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6000,11.71,0,0.07,N,8,11.407576060361786
30,RENT,1.0,VENTURE,E,12000,18.79,1,0.1,Y,8,11.669980494516295
29,MORTGAGE,8.0,DEBTCONSOLIDATION,A,14000,7.9,0,0.16,N,9,11.407576060361786
31,RENT,6.0,VENTURE,D,12000,16.49,0,0.09,N,10,11.775297421715827
31,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.17,N,9,11.407576060361786
27,RENT,11.0,EDUCATION,C,12000,15.23,0,0.09,Y,10,11.775297421715827
31,RENT,1.0,MEDICAL,D,12000,14.91,1,0.1,Y,7,11.515930943990057
35,RENT,17.0,EDUCATION,B,12000,10.75,0,0.09,N,6,11.775297421715827
27,MORTGAGE,6.0,MEDICAL,A,24400,8.9,0,0.27,N,10,11.407576060361786
28,RENT,3.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.09,N,10,11.849404844423074
30,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,11.71,0,0.08,N,10,11.407576060361786
28,RENT,9.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.09,N,7,11.849404844423074
27,OWN,1.0,VENTURE,A,7500,7.51,0,0.08,N,6,11.407576060361786
33,MORTGAGE,5.0,PERSONAL,A,11400,6.62,0,0.13,N,8,11.407576060361786
27,MORTGAGE,2.0,HOMEIMPROVEMENT,D,35000,17.27,1,0.45,Y,5,11.264476926102367
34,RENT,5.0,HOMEIMPROVEMENT,B,12000,10.59,0,0.08,N,9,11.918397239722838
30,RENT,14.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.08,N,7,11.918397239722838
31,RENT,0.0,HOMEIMPROVEMENT,B,12000,10.74,0,0.08,N,9,11.918397239722838
28,RENT,5.0,MEDICAL,A,12000,6.54,0,0.08,N,9,11.918970404943401
29,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.07,N,5,11.407576060361786
32,MORTGAGE,6.0,PERSONAL,A,15600,7.9,0,0.17,N,9,11.407576060361786
28,RENT,1.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.07,N,6,12.04355959836804
34,RENT,3.0,VENTURE,A,12000,7.9,0,0.06,N,10,12.138869243416009
27,RENT,4.0,EDUCATION,D,12000,14.96,1,0.05,N,6,12.314931534737134
32,RENT,14.0,MEDICAL,D,12000,15.33,1,0.01,Y,9,13.46425092472681
32,MORTGAGE,16.0,EDUCATION,C,21400,15.23,0,0.24,Y,5,11.407576060361786
27,RENT,3.0,DEBTCONSOLIDATION,B,12075,12.42,0,0.07,N,9,12.04355959836804
27,RENT,2.0,MEDICAL,B,12100,9.45,0,0.22,N,6,10.896757843893464
31,MORTGAGE,6.0,MEDICAL,B,18000,10.99,0,0.2,N,8,11.407576060361786
29,MORTGAGE,13.0,DEBTCONSOLIDATION,B,21000,11.99,0,0.23,N,10,11.407576060361786
27,MORTGAGE,12.0,EDUCATION,A,20000,10.99,0,0.22,N,6,11.407576060361786
28,MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000,14.79,0,0.06,Y,8,11.407576060361786
33,RENT,5.0,EDUCATION,B,12200,9.99,1,0.34,N,6,10.491301994830229
27,MORTGAGE,11.0,VENTURE,D,21000,15.62,0,0.23,N,9,11.407576060361786
30,MORTGAGE,14.0,MEDICAL,A,18000,8.49,0,0.2,N,9,11.407576060361786
31,MORTGAGE,5.0,VENTURE,A,17000,10.99,0,0.19,N,10,11.407576060361786
27,RENT,0.0,PERSONAL,B,12250,11.26,1,0.44,N,7,10.239852640559992
30,MORTGAGE,4.0,VENTURE,C,8000,10.99,0,0.09,Y,9,11.407576060361786
28,RENT,1.0,VENTURE,B,12250,10.59,1,0.43,N,9,10.268165387743457
29,MORTGAGE,3.0,EDUCATION,A,15000,6.99,0,0.17,N,8,11.407576060361786
35,MORTGAGE,8.0,EDUCATION,B,4800,9.99,0,0.05,N,5,11.407576060361786
30,RENT,0.0,MEDICAL,C,12250,13.85,1,0.39,N,5,10.357774570341576
27,RENT,4.0,MEDICAL,C,12250,13.23,1,0.35,N,7,10.468716130681411
30,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4500,5.99,0,0.05,N,6,11.407576060361786
34,MORTGAGE,15.0,VENTURE,A,15000,6.99,0,0.17,N,6,11.407576060361786
34,MORTGAGE,3.0,MEDICAL,C,7500,15.23,0,0.08,Y,8,11.407576060361786
28,RENT,9.0,MEDICAL,D,12250,14.59,1,0.29,N,10,10.645448706505872
34,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9900,5.99,0,0.11,N,5,11.407576060361786
27,RENT,3.0,PERSONAL,B,12250,11.36,0,0.24,N,5,10.859018228147887
27,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.49,0,0.17,N,5,11.407576060361786
